Image, Date, Time, Cloud_Coverage 
2016-03-25-08-02-05-wahrsis3.jpg,2016:03:25,08:02:05,0.456092
2016-03-25-08-04-04-wahrsis3.jpg,2016:03:25,08:04:04,0.453108
2016-03-25-08-06-04-wahrsis3.jpg,2016:03:25,08:06:04,0.456216
2016-03-25-08-08-04-wahrsis3.jpg,2016:03:25,08:08:04,0.456432
2016-03-25-08-10-05-wahrsis3.jpg,2016:03:25,08:10:05,0.459492
2016-03-25-08-12-04-wahrsis3.jpg,2016:03:25,08:12:04,0.46596
2016-03-25-08-14-04-wahrsis3.jpg,2016:03:25,08:14:04,0.4667
2016-03-25-08-16-04-wahrsis3.jpg,2016:03:25,08:16:04,0.468524
2016-03-25-08-18-05-wahrsis3.jpg,2016:03:25,08:18:05,0.471296
2016-03-25-08-20-04-wahrsis3.jpg,2016:03:25,08:20:04,0.475632
2016-03-25-08-22-04-wahrsis3.jpg,2016:03:25,08:22:04,0.476948
2016-03-25-08-24-05-wahrsis3.jpg,2016:03:25,08:24:05,0.47682
2016-03-25-08-26-04-wahrsis3.jpg,2016:03:25,08:26:04,0.481024
2016-03-25-08-28-05-wahrsis3.jpg,2016:03:25,08:28:05,0.478852
2016-03-25-08-30-05-wahrsis3.jpg,2016:03:25,08:30:05,0.479544
2016-03-25-08-32-05-wahrsis3.jpg,2016:03:25,08:32:05,0.48542
2016-03-25-08-34-04-wahrsis3.jpg,2016:03:25,08:34:04,0.490672
2016-03-25-08-36-04-wahrsis3.jpg,2016:03:25,08:36:04,0.48124
2016-03-25-08-38-04-wahrsis3.jpg,2016:03:25,08:38:04,0.480832
2016-03-25-08-40-05-wahrsis3.jpg,2016:03:25,08:40:05,0.482416
2016-03-25-08-42-04-wahrsis3.jpg,2016:03:25,08:42:04,0.488424
2016-03-25-08-44-04-wahrsis3.jpg,2016:03:25,08:44:04,0.482952
2016-03-25-08-46-04-wahrsis3.jpg,2016:03:25,08:46:04,0.479684
2016-03-25-08-48-04-wahrsis3.jpg,2016:03:25,08:48:04,0.472616
2016-03-25-08-50-04-wahrsis3.jpg,2016:03:25,08:50:04,0.469984
2016-03-25-08-52-04-wahrsis3.jpg,2016:03:25,08:52:04,0.467436
2016-03-25-08-54-04-wahrsis3.jpg,2016:03:25,08:54:04,0.476352
2016-03-25-08-56-05-wahrsis3.jpg,2016:03:25,08:56:05,0.479896
2016-03-25-08-58-05-wahrsis3.jpg,2016:03:25,08:58:05,0.5092
2016-03-25-09-02-05-wahrsis3.jpg,2016:03:25,09:02:05,0.561656
2016-03-25-09-04-04-wahrsis3.jpg,2016:03:25,09:04:04,0.563488
2016-03-25-09-06-05-wahrsis3.jpg,2016:03:25,09:06:05,0.53638
2016-03-25-09-08-04-wahrsis3.jpg,2016:03:25,09:08:04,0.531152
2016-03-25-09-10-04-wahrsis3.jpg,2016:03:25,09:10:04,0.52742
2016-03-25-09-12-05-wahrsis3.jpg,2016:03:25,09:12:05,0.537872
2016-03-25-09-14-04-wahrsis3.jpg,2016:03:25,09:14:04,0.560492
2016-03-25-09-16-05-wahrsis3.jpg,2016:03:25,09:16:05,0.471784
2016-03-25-09-18-04-wahrsis3.jpg,2016:03:25,09:18:04,0.460352
2016-03-25-09-20-04-wahrsis3.jpg,2016:03:25,09:20:04,0.488316
2016-03-25-09-22-05-wahrsis3.jpg,2016:03:25,09:22:05,0.505528
2016-03-25-09-24-05-wahrsis3.jpg,2016:03:25,09:24:05,0.501348
2016-03-25-09-26-04-wahrsis3.jpg,2016:03:25,09:26:04,0.479988
2016-03-25-09-28-05-wahrsis3.jpg,2016:03:25,09:28:05,0.497944
2016-03-25-09-30-04-wahrsis3.jpg,2016:03:25,09:30:04,0.485784
2016-03-25-09-32-05-wahrsis3.jpg,2016:03:25,09:32:05,0.47874
2016-03-25-09-34-05-wahrsis3.jpg,2016:03:25,09:34:05,0.476044
2016-03-25-09-36-04-wahrsis3.jpg,2016:03:25,09:36:04,0.578224
2016-03-25-09-38-04-wahrsis3.jpg,2016:03:25,09:38:04,0.70086
2016-03-25-09-40-04-wahrsis3.jpg,2016:03:25,09:40:04,0.678384
2016-03-25-09-42-04-wahrsis3.jpg,2016:03:25,09:42:04,0.643096
2016-03-25-09-44-04-wahrsis3.jpg,2016:03:25,09:44:04,0.614828
2016-03-25-09-46-04-wahrsis3.jpg,2016:03:25,09:46:04,0.559344
2016-03-25-09-48-04-wahrsis3.jpg,2016:03:25,09:48:04,0.5594
2016-03-25-09-50-05-wahrsis3.jpg,2016:03:25,09:50:05,0.53436
2016-03-25-09-52-05-wahrsis3.jpg,2016:03:25,09:52:05,0.534252
2016-03-25-09-54-05-wahrsis3.jpg,2016:03:25,09:54:05,0.5549
2016-03-25-09-56-04-wahrsis3.jpg,2016:03:25,09:56:04,0.544268
2016-03-25-09-58-05-wahrsis3.jpg,2016:03:25,09:58:05,0.56054
2016-03-25-10-00-25-wahrsis3.jpg,2016:03:25,10:00:25,0.639152
2016-03-25-10-00-45-wahrsis3.jpg,2016:03:25,10:00:45,0.628776
2016-03-25-10-01-04-wahrsis3.jpg,2016:03:25,10:01:04,0.616856
2016-03-25-10-01-24-wahrsis3.jpg,2016:03:25,10:01:24,0.614372
