Image, Date, Time, Cloud_Coverage 
2016-03-20-08-02-04-wahrsis3.jpg,2016:03:20,08:02:04,0.466508
2016-03-20-08-04-04-wahrsis3.jpg,2016:03:20,08:04:04,0.466116
2016-03-20-08-06-04-wahrsis3.jpg,2016:03:20,08:06:04,0.465948
2016-03-20-08-08-04-wahrsis3.jpg,2016:03:20,08:08:04,0.473456
2016-03-20-08-10-04-wahrsis3.jpg,2016:03:20,08:10:04,0.467012
2016-03-20-08-12-04-wahrsis3.jpg,2016:03:20,08:12:04,0.462988
2016-03-20-08-14-04-wahrsis3.jpg,2016:03:20,08:14:04,0.461676
2016-03-20-08-16-04-wahrsis3.jpg,2016:03:20,08:16:04,0.469448
2016-03-20-08-18-04-wahrsis3.jpg,2016:03:20,08:18:04,0.478284
2016-03-20-08-20-04-wahrsis3.jpg,2016:03:20,08:20:04,0.474888
2016-03-20-08-22-04-wahrsis3.jpg,2016:03:20,08:22:04,0.476788
2016-03-20-08-24-04-wahrsis3.jpg,2016:03:20,08:24:04,0.481932
2016-03-20-08-26-04-wahrsis3.jpg,2016:03:20,08:26:04,0.474512
2016-03-20-08-28-04-wahrsis3.jpg,2016:03:20,08:28:04,0.47742
2016-03-20-08-30-04-wahrsis3.jpg,2016:03:20,08:30:04,0.480384
2016-03-20-08-32-04-wahrsis3.jpg,2016:03:20,08:32:04,0.483932
2016-03-20-08-34-04-wahrsis3.jpg,2016:03:20,08:34:04,0.481112
2016-03-20-08-36-04-wahrsis3.jpg,2016:03:20,08:36:04,0.477944
2016-03-20-08-38-04-wahrsis3.jpg,2016:03:20,08:38:04,0.477216
2016-03-20-08-40-04-wahrsis3.jpg,2016:03:20,08:40:04,0.481956
2016-03-20-08-42-04-wahrsis3.jpg,2016:03:20,08:42:04,0.478352
2016-03-20-08-44-04-wahrsis3.jpg,2016:03:20,08:44:04,0.484376
2016-03-20-08-46-04-wahrsis3.jpg,2016:03:20,08:46:04,0.484524
2016-03-20-08-48-04-wahrsis3.jpg,2016:03:20,08:48:04,0.47944
2016-03-20-08-50-04-wahrsis3.jpg,2016:03:20,08:50:04,0.482884
2016-03-20-08-52-04-wahrsis3.jpg,2016:03:20,08:52:04,0.485848
2016-03-20-08-54-04-wahrsis3.jpg,2016:03:20,08:54:04,0.491116
2016-03-20-08-56-04-wahrsis3.jpg,2016:03:20,08:56:04,0.490272
2016-03-20-08-58-05-wahrsis3.jpg,2016:03:20,08:58:05,0.49886
2016-03-20-09-02-05-wahrsis3.jpg,2016:03:20,09:02:05,0.494132
2016-03-20-09-04-04-wahrsis3.jpg,2016:03:20,09:04:04,0.495796
2016-03-20-09-06-04-wahrsis3.jpg,2016:03:20,09:06:04,0.499044
2016-03-20-09-08-04-wahrsis3.jpg,2016:03:20,09:08:04,0.494696
2016-03-20-09-10-04-wahrsis3.jpg,2016:03:20,09:10:04,0.492608
2016-03-20-09-12-04-wahrsis3.jpg,2016:03:20,09:12:04,0.508588
2016-03-20-09-14-04-wahrsis3.jpg,2016:03:20,09:14:04,0.503216
2016-03-20-09-16-04-wahrsis3.jpg,2016:03:20,09:16:04,0.507624
2016-03-20-09-18-04-wahrsis3.jpg,2016:03:20,09:18:04,0.50216
2016-03-20-09-20-05-wahrsis3.jpg,2016:03:20,09:20:05,0.507212
2016-03-20-09-22-04-wahrsis3.jpg,2016:03:20,09:22:04,0.50704
2016-03-20-09-24-04-wahrsis3.jpg,2016:03:20,09:24:04,0.51152
2016-03-20-09-26-04-wahrsis3.jpg,2016:03:20,09:26:04,0.553064
2016-03-20-09-28-04-wahrsis3.jpg,2016:03:20,09:28:04,0.546436
2016-03-20-09-30-04-wahrsis3.jpg,2016:03:20,09:30:04,0.510328
2016-03-20-09-32-04-wahrsis3.jpg,2016:03:20,09:32:04,0.524632
2016-03-20-09-34-04-wahrsis3.jpg,2016:03:20,09:34:04,0.554492
2016-03-20-09-36-04-wahrsis3.jpg,2016:03:20,09:36:04,0.532688
2016-03-20-09-38-04-wahrsis3.jpg,2016:03:20,09:38:04,0.555232
2016-03-20-09-40-04-wahrsis3.jpg,2016:03:20,09:40:04,0.522092
2016-03-20-09-42-04-wahrsis3.jpg,2016:03:20,09:42:04,0.516664
2016-03-20-09-44-04-wahrsis3.jpg,2016:03:20,09:44:04,0.523648
2016-03-20-09-46-05-wahrsis3.jpg,2016:03:20,09:46:05,0.528292
2016-03-20-09-48-04-wahrsis3.jpg,2016:03:20,09:48:04,0.580496
2016-03-20-09-50-04-wahrsis3.jpg,2016:03:20,09:50:04,0.5672
2016-03-20-09-52-05-wahrsis3.jpg,2016:03:20,09:52:05,0.521204
2016-03-20-09-54-04-wahrsis3.jpg,2016:03:20,09:54:04,0.511416
2016-03-20-09-56-04-wahrsis3.jpg,2016:03:20,09:56:04,0.515864
2016-03-20-09-58-04-wahrsis3.jpg,2016:03:20,09:58:04,0.516824
2016-03-20-10-00-25-wahrsis3.jpg,2016:03:20,10:00:25,0.514764
2016-03-20-10-00-44-wahrsis3.jpg,2016:03:20,10:00:44,0.515896
2016-03-20-10-01-04-wahrsis3.jpg,2016:03:20,10:01:04,0.517672
2016-03-20-10-01-24-wahrsis3.jpg,2016:03:20,10:01:24,0.513864
2016-03-20-10-01-44-wahrsis3.jpg,2016:03:20,10:01:44,0.516936
2016-03-20-10-02-04-wahrsis3.jpg,2016:03:20,10:02:04,0.509752
2016-03-20-10-02-24-wahrsis3.jpg,2016:03:20,10:02:24,0.516964
2016-03-20-10-02-44-wahrsis3.jpg,2016:03:20,10:02:44,0.519112
2016-03-20-10-03-05-wahrsis3.jpg,2016:03:20,10:03:05,0.518848
2016-03-20-10-03-25-wahrsis3.jpg,2016:03:20,10:03:25,0.515852
2016-03-20-10-03-45-wahrsis3.jpg,2016:03:20,10:03:45,0.5152
2016-03-20-10-04-04-wahrsis3.jpg,2016:03:20,10:04:04,0.514624
2016-03-20-10-04-24-wahrsis3.jpg,2016:03:20,10:04:24,0.516108
2016-03-20-10-04-44-wahrsis3.jpg,2016:03:20,10:04:44,0.520296
2016-03-20-10-05-04-wahrsis3.jpg,2016:03:20,10:05:04,0.513684
2016-03-20-10-05-24-wahrsis3.jpg,2016:03:20,10:05:24,0.51732
2016-03-20-10-05-44-wahrsis3.jpg,2016:03:20,10:05:44,0.517696
2016-03-20-10-06-05-wahrsis3.jpg,2016:03:20,10:06:05,0.519416
2016-03-20-10-06-25-wahrsis3.jpg,2016:03:20,10:06:25,0.514864
2016-03-20-10-06-45-wahrsis3.jpg,2016:03:20,10:06:45,0.513408
2016-03-20-10-07-04-wahrsis3.jpg,2016:03:20,10:07:04,0.51378
2016-03-20-10-07-24-wahrsis3.jpg,2016:03:20,10:07:24,0.514752
2016-03-20-10-07-44-wahrsis3.jpg,2016:03:20,10:07:44,0.513404
2016-03-20-10-08-04-wahrsis3.jpg,2016:03:20,10:08:04,0.512344
2016-03-20-10-08-24-wahrsis3.jpg,2016:03:20,10:08:24,0.511816
2016-03-20-10-08-44-wahrsis3.jpg,2016:03:20,10:08:44,0.511728
2016-03-20-10-09-04-wahrsis3.jpg,2016:03:20,10:09:04,0.513388
2016-03-20-10-09-24-wahrsis3.jpg,2016:03:20,10:09:24,0.514068
2016-03-20-10-09-44-wahrsis3.jpg,2016:03:20,10:09:44,0.515688
2016-03-20-10-10-04-wahrsis3.jpg,2016:03:20,10:10:04,0.518
2016-03-20-10-10-24-wahrsis3.jpg,2016:03:20,10:10:24,0.521772
2016-03-20-10-10-44-wahrsis3.jpg,2016:03:20,10:10:44,0.521812
2016-03-20-10-11-04-wahrsis3.jpg,2016:03:20,10:11:04,0.521712
2016-03-20-10-11-24-wahrsis3.jpg,2016:03:20,10:11:24,0.52066
2016-03-20-10-11-44-wahrsis3.jpg,2016:03:20,10:11:44,0.521784
2016-03-20-10-12-04-wahrsis3.jpg,2016:03:20,10:12:04,0.521288
2016-03-20-10-12-24-wahrsis3.jpg,2016:03:20,10:12:24,0.524284
2016-03-20-10-12-44-wahrsis3.jpg,2016:03:20,10:12:44,0.523796
2016-03-20-10-13-04-wahrsis3.jpg,2016:03:20,10:13:04,0.523924
2016-03-20-10-13-24-wahrsis3.jpg,2016:03:20,10:13:24,0.523556
2016-03-20-10-13-44-wahrsis3.jpg,2016:03:20,10:13:44,0.52
2016-03-20-10-14-05-wahrsis3.jpg,2016:03:20,10:14:05,0.518896
2016-03-20-10-14-24-wahrsis3.jpg,2016:03:20,10:14:24,0.518876
2016-03-20-10-14-45-wahrsis3.jpg,2016:03:20,10:14:45,0.525004
2016-03-20-10-15-04-wahrsis3.jpg,2016:03:20,10:15:04,0.5264
2016-03-20-10-15-24-wahrsis3.jpg,2016:03:20,10:15:24,0.526436
2016-03-20-10-15-44-wahrsis3.jpg,2016:03:20,10:15:44,0.526848
2016-03-20-10-16-04-wahrsis3.jpg,2016:03:20,10:16:04,0.527076
2016-03-20-10-16-24-wahrsis3.jpg,2016:03:20,10:16:24,0.523888
2016-03-20-10-16-44-wahrsis3.jpg,2016:03:20,10:16:44,0.520784
2016-03-20-10-17-04-wahrsis3.jpg,2016:03:20,10:17:04,0.52156
2016-03-20-10-17-24-wahrsis3.jpg,2016:03:20,10:17:24,0.523232
2016-03-20-10-17-44-wahrsis3.jpg,2016:03:20,10:17:44,0.524584
2016-03-20-10-18-04-wahrsis3.jpg,2016:03:20,10:18:04,0.52556
2016-03-20-10-18-24-wahrsis3.jpg,2016:03:20,10:18:24,0.527784
2016-03-20-10-18-44-wahrsis3.jpg,2016:03:20,10:18:44,0.526348
2016-03-20-10-19-05-wahrsis3.jpg,2016:03:20,10:19:05,0.52702
2016-03-20-10-19-25-wahrsis3.jpg,2016:03:20,10:19:25,0.524012
2016-03-20-10-19-45-wahrsis3.jpg,2016:03:20,10:19:45,0.521968
2016-03-20-10-20-05-wahrsis3.jpg,2016:03:20,10:20:05,0.517316
2016-03-20-10-22-04-wahrsis3.jpg,2016:03:20,10:22:04,0.49528
2016-03-20-10-24-04-wahrsis3.jpg,2016:03:20,10:24:04,0.491568
2016-03-20-10-26-04-wahrsis3.jpg,2016:03:20,10:26:04,0.483168
2016-03-20-10-28-05-wahrsis3.jpg,2016:03:20,10:28:05,0.479048
2016-03-20-10-30-04-wahrsis3.jpg,2016:03:20,10:30:04,0.542768
2016-03-20-10-32-04-wahrsis3.jpg,2016:03:20,10:32:04,0.601928
2016-03-20-10-34-04-wahrsis3.jpg,2016:03:20,10:34:04,0.709104
2016-03-20-10-36-04-wahrsis3.jpg,2016:03:20,10:36:04,0.68992
2016-03-20-10-38-04-wahrsis3.jpg,2016:03:20,10:38:04,0.627052
2016-03-20-10-40-04-wahrsis3.jpg,2016:03:20,10:40:04,0.674652
2016-03-20-10-42-04-wahrsis3.jpg,2016:03:20,10:42:04,0.71728
2016-03-20-10-44-04-wahrsis3.jpg,2016:03:20,10:44:04,0.75796
2016-03-20-10-46-04-wahrsis3.jpg,2016:03:20,10:46:04,0.547868
2016-03-20-10-48-04-wahrsis3.jpg,2016:03:20,10:48:04,0.680616
2016-03-20-10-50-04-wahrsis3.jpg,2016:03:20,10:50:04,0.702012
2016-03-20-10-52-04-wahrsis3.jpg,2016:03:20,10:52:04,0.709384
2016-03-20-10-54-04-wahrsis3.jpg,2016:03:20,10:54:04,0.728656
2016-03-20-10-56-04-wahrsis3.jpg,2016:03:20,10:56:04,0.80574
2016-03-20-10-58-05-wahrsis3.jpg,2016:03:20,10:58:05,0.76678
2016-03-20-11-02-05-wahrsis3.jpg,2016:03:20,11:02:05,0.771504
2016-03-20-11-04-04-wahrsis3.jpg,2016:03:20,11:04:04,0.857852
2016-03-20-11-06-04-wahrsis3.jpg,2016:03:20,11:06:04,0.880532
2016-03-20-11-08-05-wahrsis3.jpg,2016:03:20,11:08:05,0.888364
2016-03-20-11-10-04-wahrsis3.jpg,2016:03:20,11:10:04,0.835184
2016-03-20-11-12-04-wahrsis3.jpg,2016:03:20,11:12:04,0.842044
2016-03-20-11-14-04-wahrsis3.jpg,2016:03:20,11:14:04,0.792028
2016-03-20-11-16-05-wahrsis3.jpg,2016:03:20,11:16:05,0.828088
2016-03-20-11-18-04-wahrsis3.jpg,2016:03:20,11:18:04,0.776516
2016-03-20-11-20-04-wahrsis3.jpg,2016:03:20,11:20:04,0.784024
2016-03-20-11-22-05-wahrsis3.jpg,2016:03:20,11:22:05,0.801288
2016-03-20-11-24-05-wahrsis3.jpg,2016:03:20,11:24:05,0.80466
2016-03-20-11-26-04-wahrsis3.jpg,2016:03:20,11:26:04,0.84492
2016-03-20-11-28-04-wahrsis3.jpg,2016:03:20,11:28:04,0.80666
2016-03-20-11-30-05-wahrsis3.jpg,2016:03:20,11:30:05,0.781268
2016-03-20-11-32-04-wahrsis3.jpg,2016:03:20,11:32:04,0.774948
2016-03-20-11-34-05-wahrsis3.jpg,2016:03:20,11:34:05,0.805732
2016-03-20-11-36-04-wahrsis3.jpg,2016:03:20,11:36:04,0.87172
2016-03-20-11-38-05-wahrsis3.jpg,2016:03:20,11:38:05,0.874924
2016-03-20-11-40-05-wahrsis3.jpg,2016:03:20,11:40:05,0.885948
2016-03-20-11-42-04-wahrsis3.jpg,2016:03:20,11:42:04,0.849
2016-03-20-11-44-04-wahrsis3.jpg,2016:03:20,11:44:04,0.843032
2016-03-20-11-46-05-wahrsis3.jpg,2016:03:20,11:46:05,0.799416
2016-03-20-11-48-05-wahrsis3.jpg,2016:03:20,11:48:05,0.89844
2016-03-20-11-50-04-wahrsis3.jpg,2016:03:20,11:50:04,0.871312
2016-03-20-11-52-04-wahrsis3.jpg,2016:03:20,11:52:04,0.751908
2016-03-20-11-54-04-wahrsis3.jpg,2016:03:20,11:54:04,0.66528
2016-03-20-11-56-04-wahrsis3.jpg,2016:03:20,11:56:04,0.66026
2016-03-20-11-58-05-wahrsis3.jpg,2016:03:20,11:58:05,0.644548
2016-03-20-12-00-24-wahrsis3.jpg,2016:03:20,12:00:24,0.539684
2016-03-20-12-00-44-wahrsis3.jpg,2016:03:20,12:00:44,0.772204
2016-03-20-12-01-05-wahrsis3.jpg,2016:03:20,12:01:05,0.636808
2016-03-20-12-01-25-wahrsis3.jpg,2016:03:20,12:01:25,0.581516
2016-03-20-12-01-45-wahrsis3.jpg,2016:03:20,12:01:45,0.658104
2016-03-20-12-02-05-wahrsis3.jpg,2016:03:20,12:02:05,0.6593
2016-03-20-12-02-25-wahrsis3.jpg,2016:03:20,12:02:25,0.667644
2016-03-20-12-02-45-wahrsis3.jpg,2016:03:20,12:02:45,0.782528
2016-03-20-12-03-04-wahrsis3.jpg,2016:03:20,12:03:04,0.761884
2016-03-20-12-03-24-wahrsis3.jpg,2016:03:20,12:03:24,0.669356
2016-03-20-12-03-44-wahrsis3.jpg,2016:03:20,12:03:44,0.761368
2016-03-20-12-04-04-wahrsis3.jpg,2016:03:20,12:04:04,0.671348
2016-03-20-12-04-24-wahrsis3.jpg,2016:03:20,12:04:24,0.764524
2016-03-20-12-04-44-wahrsis3.jpg,2016:03:20,12:04:44,0.777428
2016-03-20-12-05-04-wahrsis3.jpg,2016:03:20,12:05:04,0.76934
2016-03-20-12-05-24-wahrsis3.jpg,2016:03:20,12:05:24,0.76622
2016-03-20-12-05-44-wahrsis3.jpg,2016:03:20,12:05:44,0.748764
2016-03-20-12-06-04-wahrsis3.jpg,2016:03:20,12:06:04,0.784504
2016-03-20-12-06-24-wahrsis3.jpg,2016:03:20,12:06:24,0.752172
2016-03-20-12-06-45-wahrsis3.jpg,2016:03:20,12:06:45,0.757544
2016-03-20-12-07-04-wahrsis3.jpg,2016:03:20,12:07:04,0.765616
2016-03-20-12-07-24-wahrsis3.jpg,2016:03:20,12:07:24,0.765632
2016-03-20-12-07-44-wahrsis3.jpg,2016:03:20,12:07:44,0.763948
2016-03-20-12-08-04-wahrsis3.jpg,2016:03:20,12:08:04,0.763296
2016-03-20-12-08-24-wahrsis3.jpg,2016:03:20,12:08:24,0.756932
2016-03-20-12-08-44-wahrsis3.jpg,2016:03:20,12:08:44,0.750576
2016-03-20-12-09-04-wahrsis3.jpg,2016:03:20,12:09:04,0.757664
2016-03-20-12-09-24-wahrsis3.jpg,2016:03:20,12:09:24,0.73646
2016-03-20-12-09-44-wahrsis3.jpg,2016:03:20,12:09:44,0.73168
2016-03-20-12-10-04-wahrsis3.jpg,2016:03:20,12:10:04,0.72968
2016-03-20-12-10-24-wahrsis3.jpg,2016:03:20,12:10:24,0.720456
2016-03-20-12-10-44-wahrsis3.jpg,2016:03:20,12:10:44,0.7061
2016-03-20-12-11-04-wahrsis3.jpg,2016:03:20,12:11:04,0.700344
2016-03-20-12-11-24-wahrsis3.jpg,2016:03:20,12:11:24,0.690892
2016-03-20-12-11-44-wahrsis3.jpg,2016:03:20,12:11:44,0.703292
2016-03-20-12-12-04-wahrsis3.jpg,2016:03:20,12:12:04,0.691924
2016-03-20-12-12-24-wahrsis3.jpg,2016:03:20,12:12:24,0.686504
2016-03-20-12-12-44-wahrsis3.jpg,2016:03:20,12:12:44,0.681884
2016-03-20-12-13-04-wahrsis3.jpg,2016:03:20,12:13:04,0.682616
2016-03-20-12-13-24-wahrsis3.jpg,2016:03:20,12:13:24,0.661336
2016-03-20-12-13-44-wahrsis3.jpg,2016:03:20,12:13:44,0.674612
2016-03-20-12-14-04-wahrsis3.jpg,2016:03:20,12:14:04,0.667148
2016-03-20-12-14-24-wahrsis3.jpg,2016:03:20,12:14:24,0.638532
2016-03-20-12-14-44-wahrsis3.jpg,2016:03:20,12:14:44,0.636172
2016-03-20-12-15-05-wahrsis3.jpg,2016:03:20,12:15:05,0.666236
2016-03-20-12-15-25-wahrsis3.jpg,2016:03:20,12:15:25,0.662548
2016-03-20-12-15-45-wahrsis3.jpg,2016:03:20,12:15:45,0.61562
2016-03-20-12-16-05-wahrsis3.jpg,2016:03:20,12:16:05,0.623688
2016-03-20-12-16-25-wahrsis3.jpg,2016:03:20,12:16:25,0.633432
2016-03-20-12-16-45-wahrsis3.jpg,2016:03:20,12:16:45,0.635396
2016-03-20-12-17-05-wahrsis3.jpg,2016:03:20,12:17:05,0.647184
2016-03-20-12-17-25-wahrsis3.jpg,2016:03:20,12:17:25,0.65214
2016-03-20-12-17-45-wahrsis3.jpg,2016:03:20,12:17:45,0.66096
2016-03-20-12-18-04-wahrsis3.jpg,2016:03:20,12:18:04,0.665036
2016-03-20-12-18-24-wahrsis3.jpg,2016:03:20,12:18:24,0.69676
2016-03-20-12-18-44-wahrsis3.jpg,2016:03:20,12:18:44,0.694076
2016-03-20-12-19-05-wahrsis3.jpg,2016:03:20,12:19:05,0.72896
2016-03-20-12-19-25-wahrsis3.jpg,2016:03:20,12:19:25,0.72666
2016-03-20-12-19-45-wahrsis3.jpg,2016:03:20,12:19:45,0.728856
2016-03-20-12-20-04-wahrsis3.jpg,2016:03:20,12:20:04,0.732424
2016-03-20-12-22-04-wahrsis3.jpg,2016:03:20,12:22:04,0.78292
2016-03-20-12-24-04-wahrsis3.jpg,2016:03:20,12:24:04,0.739864
2016-03-20-12-26-05-wahrsis3.jpg,2016:03:20,12:26:05,0.712972
2016-03-20-12-28-04-wahrsis3.jpg,2016:03:20,12:28:04,0.759924
2016-03-20-12-30-05-wahrsis3.jpg,2016:03:20,12:30:05,0.78276
2016-03-20-12-32-05-wahrsis3.jpg,2016:03:20,12:32:05,0.801588
2016-03-20-12-34-05-wahrsis3.jpg,2016:03:20,12:34:05,0.808496
2016-03-20-12-36-05-wahrsis3.jpg,2016:03:20,12:36:05,0.774892
2016-03-20-12-38-04-wahrsis3.jpg,2016:03:20,12:38:04,0.805196
2016-03-20-12-40-04-wahrsis3.jpg,2016:03:20,12:40:04,0.845436
2016-03-20-12-42-04-wahrsis3.jpg,2016:03:20,12:42:04,0.840064
2016-03-20-12-44-05-wahrsis3.jpg,2016:03:20,12:44:05,0.734972
2016-03-20-12-46-05-wahrsis3.jpg,2016:03:20,12:46:05,0.584332
2016-03-20-12-48-05-wahrsis3.jpg,2016:03:20,12:48:05,0.580184
2016-03-20-12-50-04-wahrsis3.jpg,2016:03:20,12:50:04,0.662188
2016-03-20-12-52-04-wahrsis3.jpg,2016:03:20,12:52:04,0.874876
2016-03-20-12-54-04-wahrsis3.jpg,2016:03:20,12:54:04,0.789764
2016-03-20-12-56-05-wahrsis3.jpg,2016:03:20,12:56:05,0.729692
2016-03-20-12-58-05-wahrsis3.jpg,2016:03:20,12:58:05,0.717616
2016-03-20-13-02-05-wahrsis3.jpg,2016:03:20,13:02:05,0.652548
2016-03-20-13-04-05-wahrsis3.jpg,2016:03:20,13:04:05,0.580876
2016-03-20-13-06-05-wahrsis3.jpg,2016:03:20,13:06:05,0.554624
2016-03-20-13-08-04-wahrsis3.jpg,2016:03:20,13:08:04,0.479592
2016-03-20-13-10-04-wahrsis3.jpg,2016:03:20,13:10:04,0.575296
2016-03-20-13-12-05-wahrsis3.jpg,2016:03:20,13:12:05,0.531068
2016-03-20-13-14-04-wahrsis3.jpg,2016:03:20,13:14:04,0.47578
2016-03-20-13-16-04-wahrsis3.jpg,2016:03:20,13:16:04,0.551464
2016-03-20-13-18-04-wahrsis3.jpg,2016:03:20,13:18:04,0.597396
2016-03-20-13-20-05-wahrsis3.jpg,2016:03:20,13:20:05,0.662208
2016-03-20-13-22-05-wahrsis3.jpg,2016:03:20,13:22:05,0.70414
2016-03-20-13-24-05-wahrsis3.jpg,2016:03:20,13:24:05,0.685868
2016-03-20-13-26-04-wahrsis3.jpg,2016:03:20,13:26:04,0.767336
2016-03-20-13-28-05-wahrsis3.jpg,2016:03:20,13:28:05,0.600484
2016-03-20-13-30-05-wahrsis3.jpg,2016:03:20,13:30:05,0.57748
2016-03-20-13-32-05-wahrsis3.jpg,2016:03:20,13:32:05,0.655428
2016-03-20-13-34-05-wahrsis3.jpg,2016:03:20,13:34:05,0.856504
2016-03-20-13-36-04-wahrsis3.jpg,2016:03:20,13:36:04,0.774372
2016-03-20-13-38-05-wahrsis3.jpg,2016:03:20,13:38:05,0.786944
2016-03-20-13-40-04-wahrsis3.jpg,2016:03:20,13:40:04,0.719656
2016-03-20-13-42-05-wahrsis3.jpg,2016:03:20,13:42:05,0.781208
2016-03-20-13-44-04-wahrsis3.jpg,2016:03:20,13:44:04,0.694592
2016-03-20-13-46-04-wahrsis3.jpg,2016:03:20,13:46:04,0.845084
2016-03-20-13-48-05-wahrsis3.jpg,2016:03:20,13:48:05,0.782888
2016-03-20-13-50-05-wahrsis3.jpg,2016:03:20,13:50:05,0.824932
2016-03-20-13-52-05-wahrsis3.jpg,2016:03:20,13:52:05,0.6771
2016-03-20-13-54-05-wahrsis3.jpg,2016:03:20,13:54:05,0.623132
2016-03-20-13-56-05-wahrsis3.jpg,2016:03:20,13:56:05,0.522524
2016-03-20-13-58-05-wahrsis3.jpg,2016:03:20,13:58:05,0.513768
2016-03-20-14-00-25-wahrsis3.jpg,2016:03:20,14:00:25,0.575616
2016-03-20-14-00-45-wahrsis3.jpg,2016:03:20,14:00:45,0.573636
2016-03-20-14-01-05-wahrsis3.jpg,2016:03:20,14:01:05,0.570764
2016-03-20-14-01-25-wahrsis3.jpg,2016:03:20,14:01:25,0.59446
2016-03-20-14-01-45-wahrsis3.jpg,2016:03:20,14:01:45,0.595188
2016-03-20-14-02-04-wahrsis3.jpg,2016:03:20,14:02:04,0.576136
2016-03-20-14-02-24-wahrsis3.jpg,2016:03:20,14:02:24,0.586016
2016-03-20-14-02-44-wahrsis3.jpg,2016:03:20,14:02:44,0.586608
2016-03-20-14-03-04-wahrsis3.jpg,2016:03:20,14:03:04,0.600212
2016-03-20-14-03-24-wahrsis3.jpg,2016:03:20,14:03:24,0.617424
2016-03-20-14-03-44-wahrsis3.jpg,2016:03:20,14:03:44,0.631648
2016-03-20-14-04-05-wahrsis3.jpg,2016:03:20,14:04:05,0.67
2016-03-20-14-04-24-wahrsis3.jpg,2016:03:20,14:04:24,0.649908
2016-03-20-14-04-44-wahrsis3.jpg,2016:03:20,14:04:44,0.655772
2016-03-20-14-05-04-wahrsis3.jpg,2016:03:20,14:05:04,0.68016
2016-03-20-14-05-24-wahrsis3.jpg,2016:03:20,14:05:24,0.687648
2016-03-20-14-05-44-wahrsis3.jpg,2016:03:20,14:05:44,0.681436
2016-03-20-14-06-05-wahrsis3.jpg,2016:03:20,14:06:05,0.686256
2016-03-20-14-06-25-wahrsis3.jpg,2016:03:20,14:06:25,0.68916
2016-03-20-14-06-45-wahrsis3.jpg,2016:03:20,14:06:45,0.705328
2016-03-20-14-07-05-wahrsis3.jpg,2016:03:20,14:07:05,0.70306
2016-03-20-14-07-24-wahrsis3.jpg,2016:03:20,14:07:24,0.686052
2016-03-20-14-07-44-wahrsis3.jpg,2016:03:20,14:07:44,0.688568
2016-03-20-14-08-04-wahrsis3.jpg,2016:03:20,14:08:04,0.692908
2016-03-20-14-08-24-wahrsis3.jpg,2016:03:20,14:08:24,0.718056
2016-03-20-14-08-44-wahrsis3.jpg,2016:03:20,14:08:44,0.726832
2016-03-20-14-09-05-wahrsis3.jpg,2016:03:20,14:09:05,0.74262
