Image, Date, Time, Cloud_Coverage 
2016-03-05-08-02-04-wahrsis3.jpg,2016:03:05,08:02:04,0.529276
2016-03-05-08-04-03-wahrsis3.jpg,2016:03:05,08:04:03,0.516908
2016-03-05-08-06-04-wahrsis3.jpg,2016:03:05,08:06:04,0.504888
2016-03-05-08-08-04-wahrsis3.jpg,2016:03:05,08:08:04,0.497728
2016-03-05-08-10-04-wahrsis3.jpg,2016:03:05,08:10:04,0.50278
2016-03-05-08-12-04-wahrsis3.jpg,2016:03:05,08:12:04,0.71014
2016-03-05-08-14-03-wahrsis3.jpg,2016:03:05,08:14:03,0.627252
2016-03-05-08-16-03-wahrsis3.jpg,2016:03:05,08:16:03,0.665584
2016-03-05-08-18-04-wahrsis3.jpg,2016:03:05,08:18:04,0.613504
2016-03-05-08-20-03-wahrsis3.jpg,2016:03:05,08:20:03,0.60806
2016-03-05-08-22-03-wahrsis3.jpg,2016:03:05,08:22:03,0.581792
2016-03-05-08-24-04-wahrsis3.jpg,2016:03:05,08:24:04,0.539724
2016-03-05-08-26-03-wahrsis3.jpg,2016:03:05,08:26:03,0.543672
2016-03-05-08-28-03-wahrsis3.jpg,2016:03:05,08:28:03,0.553104
2016-03-05-08-30-04-wahrsis3.jpg,2016:03:05,08:30:04,0.550716
2016-03-05-08-32-03-wahrsis3.jpg,2016:03:05,08:32:03,0.546264
2016-03-05-08-34-03-wahrsis3.jpg,2016:03:05,08:34:03,0.541536
2016-03-05-08-36-04-wahrsis3.jpg,2016:03:05,08:36:04,0.528336
2016-03-05-08-38-04-wahrsis3.jpg,2016:03:05,08:38:04,0.492136
2016-03-05-08-40-04-wahrsis3.jpg,2016:03:05,08:40:04,0.507224
2016-03-05-08-42-03-wahrsis3.jpg,2016:03:05,08:42:03,0.575028
2016-03-05-08-44-04-wahrsis3.jpg,2016:03:05,08:44:04,0.631288
2016-03-05-08-46-04-wahrsis3.jpg,2016:03:05,08:46:04,0.593376
2016-03-05-08-48-04-wahrsis3.jpg,2016:03:05,08:48:04,0.653436
2016-03-05-08-50-03-wahrsis3.jpg,2016:03:05,08:50:03,0.69924
2016-03-05-08-52-04-wahrsis3.jpg,2016:03:05,08:52:04,0.705964
2016-03-05-08-54-04-wahrsis3.jpg,2016:03:05,08:54:04,0.703424
2016-03-05-08-56-03-wahrsis3.jpg,2016:03:05,08:56:03,0.716168
2016-03-05-08-58-04-wahrsis3.jpg,2016:03:05,08:58:04,0.6954
2016-03-05-09-02-04-wahrsis3.jpg,2016:03:05,09:02:04,0.710596
2016-03-05-09-04-04-wahrsis3.jpg,2016:03:05,09:04:04,0.6768
